Sku_ID,pro_code,pro_name,total_rating_count,average_rating,img_url,short_description,search_keyword,product_url,Product_Rank,Page_No,TimeStamp,Price,Price_per_unit
3WQBDIK38UMP,PRD3WQBDIK38UMP,"Numi Tea - Breakfast Black Tea - 18 Bags, 1.2 Oz",,,https://i5.walmartimages.com/asr/54b3f96e-c34d-4ca3-a83e-a5a84c957017.047dad2c1ce2106e4ec658d33553030d.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3WQBDIK38UMP,15,9,12/8/2022 6:18,9.09,
15QVDH9I26V0,PRD15QVDH9I26V0,a2zchef Vital Tea - Tea Bags - Round Case [6x604.8 g],,,https://i5.walmartimages.com/asr/f78d2d26-e5ca-4d92-bf19-096da6e7ba50.7e5c08e395e73e7565bc6b2d26ab2297.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD15QVDH9I26V0,15,10,12/8/2022 6:19,96.85,
4PXYJQIEVMSK,PRD4PXYJQIEVMSK,Green Tea Recyclable,,,https://i5.walmartimages.com/asr/5ad5351a-20da-4e7c-9ee2-dc2d2b57c731.2573b2fd0cf087557f1741d2a2d1602c.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4PXYJQIEVMSK,16,10,12/8/2022 6:19,34.29,
2H1RUXJ1J5Q2,PRD2H1RUXJ1J5Q2,Teapot With Infuser Loose Tea Leaf 2 Liter Stainless Steel Tea Pot,,,https://i5.walmartimages.com/asr/9b999535-5e4c-4a0a-a7b7-07862fbaed81.01c939f5e6b632efe9fe87d8e1a73879.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2H1RUXJ1J5Q2,17,10,12/8/2022 6:19,45.18,
2G5JGE3YCWC0,PRD2G5JGE3YCWC0,"Tea Pot with Infusers for Loose Tea, Clear Glass Teapot with Removable 304 Strainer Steel Infuser,Stovetop Safe Tea Maker 600 ml/20 oz",,,https://i5.walmartimages.com/asr/02fbdb76-7fbe-4756-ae5d-4ea2bb790eec.18f77fe04ffb61ee77d95bddf4d18a45.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2G5JGE3YCWC0,18,10,12/8/2022 6:19,42.73,
5ZM63OYNTZ8N,PRD5ZM63OYNTZ8N,"Glass Teapot Set,40 oz /1200 ml Large Glass Tea Pot with 4 Glass Teacups, Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle for Blooming Tea Loose Leaf Tea (Square)",,,https://i5.walmartimages.com/asr/7beb0858-e5fc-46ac-8c13-91884495e4a3.cffc99b40d89b210b630ebf34af2cc49.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5ZM63OYNTZ8N,19,10,12/8/2022 6:19,100.69,
4IAZXKTE1VVB,PRD4IAZXKTE1VVB,"Glass Teapot, Glass Teapot with Removable Infuser, 40 oz Clear TeaPot for Blooming Tea, Loose Tea, Flowering Tea Pot Gift Set, Scale line Borosilicate Glass Teapot Stovetop Safe Cover Tea",,,https://i5.walmartimages.com/asr/a3749d30-cd46-4a41-ad26-845f624326c1.0d3877cfd1d49d8c9b8ab6e7270f0aaa.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4IAZXKTE1VVB,20,10,12/8/2022 6:19,50.38,
2O9VR689T69P,7KG21HUK8PM0,"Rdeghly Tea Strainer, Japanese-Style Hand-Made Tea Strainer Fine Mesh Tea Leaf Infuser Filter Tea Set Accessories With Non Slip Handle",,,https://i5.walmartimages.com/asr/f544eae5-bd85-4917-9291-52d65ac64657.77f8c4983a033a6b38fc4ae64b2f38a4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/7KG21HUK8PM0,21,10,12/8/2022 6:19,23.32,
4FSFORG2AXTG,PRD4FSFORG2AXTG,Fortunenine Glass Teapot with Infuser Loose Tea Pot Stovetop Tea Kettle Water Jug Tea Container for Loose Leaf Coffee ( 950ml ),,,https://i5.walmartimages.com/asr/15d66cc9-8e83-4802-bc97-f796c57cbedd.56736a83eb187b677787a86d894bd8c6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4FSFORG2AXTG,22,10,12/8/2022 6:19,58.38,
1RHRHHG2RELQ,PRD1RHRHHG2RELQ,Glass Teapot Clear Crystal Tea Kettle Tea Serving Teaware Hot Water Tea Kettle Chinese Kungfu Teapot Coffee PotsFor Home 500ML,,,https://i5.walmartimages.com/asr/98cb1d43-b81a-470a-80af-3ea93dd2f6a5.90d5f5fcdfd65917a6ac86dd58db1250.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1RHRHHG2RELQ,23,10,12/8/2022 6:19,44.14,
5VPJM5VQP1K9,PRD5VPJM5VQP1K9,"Earl Grey Loose Leaf Tea, Premium Black Tea 100 g - Citea",,,https://i5.walmartimages.com/asr/ad9968e6-3b9d-46bb-a6a5-774950acd6d7.fa44359d43f714e958c796c3ffd8957c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5VPJM5VQP1K9,24,10,12/8/2022 6:19,13.85,
3UWI9F8S7JDZ,69AVFIZSX3TV,Light Luxury Glass Teapot Tea Making Decoration with Base Tea Kettle for Fruit Silver,,,"https://i5.walmartimages.com/asr/534cf2c8-e429-4209-af4d-c46e75447b3f.73221a891a452f5cc9b4208c43bb1e1a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/4a031357-0c72-4547-8219-7497ff10836b.ddf11d6666122f984dffdbd4a63a9e29.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/69AVFIZSX3TV,25,10,12/8/2022 6:19,69.08,
0RLTIHUGQAWR,53UGK2IHDPKM,Cast Iron Teapot Tea Kettle with Stainless Steel Infuser for Leaf Loose Tea 800ml,,,"https://i5.walmartimages.com/asr/fd3ac7b9-a31b-4e6b-b551-129f1f33259b.09448200e52ad80d9b7d25d007ef132f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/fd3ac7b9-a31b-4e6b-b551-129f1f33259b.09448200e52ad80d9b7d25d007ef132f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/fd3ac7b9-a31b-4e6b-b551-129f1f33259b.09448200e52ad80d9b7d25d007ef132f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/53UGK2IHDPKM,26,10,12/8/2022 6:19,63.49,
1LJ43BNZN8GJ,PRD1LJ43BNZN8GJ,1.2L Induction Cooker Safe Stainless Steel Tea Kettle Teapot With Infuser Tea Pot,,,https://i5.walmartimages.com/asr/8afd4941-f968-4d98-ba5e-76106ccef010.3e13041e7c84f01a752f04e5d2f61313.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1LJ43BNZN8GJ,27,10,12/8/2022 6:19,66.08,
56UXJCOIJ80H,PRD56UXJCOIJ80H,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/9626f352-731b-4db6-bd2f-631159573fb6.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD56UXJCOIJ80H,28,10,12/8/2022 6:19,27.7,
3DQL34RDKL47,PRD3DQL34RDKL47,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/9087b76e-337f-4bda-a71c-31af31c438e6.7e482602515840869fded022c5719419.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3DQL34RDKL47,29,10,12/8/2022 6:19,40.52,
6LQZ2GX6U3TX,PRD6LQZ2GX6U3TX,Stainless Steel Tea Pot with Tea Infuser - Thickened Non-Magnetic Kettle for Home Office(1.5L),,,https://i5.walmartimages.com/asr/c5fb639f-af7d-4122-a5a1-80230aaa47b1.183c2ceeaceec339f82bf381572295bc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6LQZ2GX6U3TX,30,10,12/8/2022 6:19,88.88,
5GPW2PPBKPO8,PRD5GPW2PPBKPO8,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/294460d2-c68c-496d-b8e8-8ba6ec871200_1.b65f2b5881fc6ca6827a7b5dff2e14f8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5GPW2PPBKPO8,31,10,12/8/2022 6:19,36.23,
6FJJC8PT4E69,PRD6FJJC8PT4E69,2Pcs Teapot with Infuser Loose Tea Leaf Stainless Steel Tea Pot Coffee Water,,,https://i5.walmartimages.com/asr/5d6f0e42-037d-4cad-863b-637cde8a4263.a76368fb2395fec35057fce8619eb9b0.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6FJJC8PT4E69,32,10,12/8/2022 6:19,30.26,
0YIUJRH0E6GR,PRD0YIUJRH0E6GR,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/cdea8c31-5b54-4af8-85a2-4c40ed7bb4ed.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0YIUJRH0E6GR,33,10,12/8/2022 6:19,22.52,
2CL44HX9OSQ0,PRD2CL44HX9OSQ0,1.2L Induction Cooker Safe Stainless Steel Tea Kettle Teapot With Infuser Tea Pot,,,https://i5.walmartimages.com/asr/8afd4941-f968-4d98-ba5e-76106ccef010.3e13041e7c84f01a752f04e5d2f61313.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2CL44HX9OSQ0,34,10,12/8/2022 6:19,66.08,
6G2UO0I1929W,PRD6G2UO0I1929W,1.2L Induction Cooker Safe Stainless Steel Tea Kettle Teapot With Infuser Tea Pot,,,https://i5.walmartimages.com/asr/8afd4941-f968-4d98-ba5e-76106ccef010.3e13041e7c84f01a752f04e5d2f61313.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6G2UO0I1929W,35,10,12/8/2022 6:19,66.08,
6BJP1SVHNMW3,PRD6BJP1SVHNMW3,"Blooming Tea, Loose Leaf Tea Pot With Glass Strainer Safe Lid Dishwasher, Stovetop",,,https://i5.walmartimages.com/asr/5dfd8b7f-c025-4b25-8161-5907c221181c.f1f8642142f7700ddf2217af9bea2160.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6BJP1SVHNMW3,36,10,12/8/2022 6:19,29.55,
0X7VX4FG5ZJD,PRD0X7VX4FG5ZJD,1.2L Induction Cooker Safe Stainless Steel Tea Kettle Teapot With Infuser Tea Pot,,,https://i5.walmartimages.com/asr/8afd4941-f968-4d98-ba5e-76106ccef010.3e13041e7c84f01a752f04e5d2f61313.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0X7VX4FG5ZJD,37,10,12/8/2022 6:19,66.08,
7KB53PLTGUH1,PRD7KB53PLTGUH1,1.2L Induction Cooker Safe Stainless Steel Tea Kettle Teapot With Infuser Tea Pot,,,https://i5.walmartimages.com/asr/8afd4941-f968-4d98-ba5e-76106ccef010.3e13041e7c84f01a752f04e5d2f61313.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7KB53PLTGUH1,38,10,12/8/2022 6:19,66.08,
4UC35CJKEQV6,75IKWFK4Q5AF,"Glass Tea Pot with Removable Infuser, 260/450/650ml for Loose Leaf Tea - as described, 450ml",,,"https://i5.walmartimages.com/asr/edf383af-5ca0-4ca3-8483-dea6ee5620d0.f2b78119d93f43b331d26d91cf5ce9a5.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/1bfd6ee8-be80-41ea-b035-0333e0797aa4.0249b7ddbe994ee0635aab36117018a1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff",,tea,https://www.walmart.ca/en/ip/75IKWFK4Q5AF,39,10,12/8/2022 6:19,25.94,
1MRCG86MOLCP,PRD1MRCG86MOLCP,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/b0c462f7-11c0-4b5a-ae7c-ce1e30b5c84f.0b36fae6f619b2d10ccef91932ecd4e4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1MRCG86MOLCP,40,10,12/8/2022 6:19,22.52,
1WPU3AJTE219,PRD1WPU3AJTE219,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/44e079f3-bd5d-4e13-a81f-4bf2ea5fabf1.d9d9510806391b0d30a90260752b520e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1WPU3AJTE219,41,10,12/8/2022 6:19,41.63,
31H6RMSMW3X0,PRD31H6RMSMW3X0,Stainless Steel Tea Pot with Tea Infuser - Thickened Non-Magnetic Kettle for Home Office(1.5L),,,https://i5.walmartimages.com/asr/c5fb639f-af7d-4122-a5a1-80230aaa47b1.183c2ceeaceec339f82bf381572295bc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD31H6RMSMW3X0,42,10,12/8/2022 6:19,65.84,
3HVF5JZ3FZIV,PRD3HVF5JZ3FZIV,Stainless Steel Tea Pot with Tea Infuser - Thickened Non-Magnetic Kettle for Home Office(1.5L),,,https://i5.walmartimages.com/asr/c5fb639f-af7d-4122-a5a1-80230aaa47b1.183c2ceeaceec339f82bf381572295bc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3HVF5JZ3FZIV,43,10,12/8/2022 6:19,88.88,
1AWGNLD31JYE,PRD1AWGNLD31JYE,"HEIBIN 200 Piece Loose Leaf Tea Disposable Tea Bags, Empty Tea Bags with Drawstring for Loose Tea, Natural Tea Filter Bags for Loose Tea (6*8CM)",,,https://i5.walmartimages.com/asr/af9462da-b104-4a04-b72f-f89926e4cf35.9302d6b124f65e7efff5f990345b91f4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1AWGNLD31JYE,44,10,12/8/2022 6:19,21.52,
692VXU47US4G,PRD692VXU47US4G,"Surrme 200 Piece Loose Leaf Tea Disposable Tea Bags, Empty Tea Bags with Drawstring for Loose Tea, Natural Tea Filter Bags for Loose Tea (6*8CM)",,,https://i5.walmartimages.com/asr/af9462da-b104-4a04-b72f-f89926e4cf35.9302d6b124f65e7efff5f990345b91f4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD692VXU47US4G,45,10,12/8/2022 6:19,21.52,
7L297CYR6V45,PRD7L297CYR6V45,"cueiha 200 Piece Loose Leaf Tea Disposable Tea Bags, Empty Tea Bags with Drawstring for Loose Tea, Natural Tea Filter Bags for Loose Tea (6*8CM)",,,https://i5.walmartimages.com/asr/af9462da-b104-4a04-b72f-f89926e4cf35.9302d6b124f65e7efff5f990345b91f4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7L297CYR6V45,46,10,12/8/2022 6:19,21.52,
2YSVAEC22AVB,PRD2YSVAEC22AVB,"Tea Pot, Stainless Steel + Glass Material Filter Tea Pot, For Office Home",,,https://i5.walmartimages.com/asr/3f77d2e5-f867-47aa-97f3-32dc9ad43036.392f2eb814d1a136956e9b0090d8388e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2YSVAEC22AVB,47,10,12/8/2022 6:19,21.43,
20DP0Y4FNUUU,PRD20DP0Y4FNUUU,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/dc0c01c2-c8fd-4568-b75c-7c2beebe7f24.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD20DP0Y4FNUUU,48,10,12/8/2022 6:19,25.32,
6BHFA34FBZ1H,2IY0X64NQDR5,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/294460d2-c68c-496d-b8e8-8ba6ec871200_1.b65f2b5881fc6ca6827a7b5dff2e14f8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/2IY0X64NQDR5,49,10,12/8/2022 6:19,54.78,
5XOK92IDFCO6,PRD5XOK92IDFCO6,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,3,2,https://i5.walmartimages.com/asr/f160cd4f-650d-47b5-9ffc-9a9b4d323847.d1e61ac726557a6b32385e10b2f2ce21.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5XOK92IDFCO6,50,10,12/8/2022 6:19,43.48,
3JUTK7RAHFAB,6N94BQAQRXOG,Borosilicate Glass Teapot Loose Leaf with Tea Strainer Flower Tea Stovetop Safe 500ml,,,https://i5.walmartimages.com/asr/08da9d37-addb-4103-8090-999cdf1a0130.1f8c8b322845e71f7b4e0449bde49cad.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/6N94BQAQRXOG,51,10,12/8/2022 6:19,24.18,
4QZQ3QBWQGQU,PRD4QZQ3QBWQGQU,Heat Resistant Glass Teapot Kettle For Flower Tea Pot Glass Tea Set 260ml|Teapots,,,https://i5.walmartimages.com/asr/d634854c-1971-422f-857b-6cba8829d3f3.e1e40d0cfc41a46868a520f2c3f84391.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4QZQ3QBWQGQU,52,10,12/8/2022 6:19,31.63,
5IT2I1DRIIKN,PRD5IT2I1DRIIKN,"Glass Teapot, 1200ml Teapot, Tea Pot for Blooming Tea, Flowering Tea Pot Gift Set, Teapot with Infuser, Scale line Borosilicate Glass Teapot Stovetop Safe Cover Tea Brewer Guide, Teapots for 4-6 Cups",,,https://i5.walmartimages.com/asr/a3749d30-cd46-4a41-ad26-845f624326c1.0d3877cfd1d49d8c9b8ab6e7270f0aaa.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5IT2I1DRIIKN,53,10,12/8/2022 6:19,33.98,
29VQAAG7025I,PRD29VQAAG7025I,"Glass Teapot, 1200ml Teapot, Tea Pot for Blooming Tea, Flowering Tea Pot Gift Set, Teapot with Infuser, Scale line Borosilicate Glass Teapot Stovetop Safe Cover Tea Brewer Guide, Teapots for 4-6 Cups",,,https://i5.walmartimages.com/asr/a3749d30-cd46-4a41-ad26-845f624326c1.0d3877cfd1d49d8c9b8ab6e7270f0aaa.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD29VQAAG7025I,54,10,12/8/2022 6:19,43.98,
6U1GP5QCFQGZ,PRD6U1GP5QCFQGZ,1L/1.5L/2L Polished Stainless Steel Teapot Tea Pot Coffee With Tea Leaf Filter Infuser,,,https://i5.walmartimages.com/asr/865a876b-9c23-471d-82a7-43de27a58b38.7e12d69e1761705947600080f94b1728.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6U1GP5QCFQGZ,55,10,12/8/2022 6:19,24.12,
400SIM5BTN6X,2LEB2FV8EWCF,"Hand Blown Glass Teapot with Removable Tea Strainer, Safe Tea Kettle on The Hob, 800ml",,,https://i5.walmartimages.com/asr/85b5dd09-a4f0-413d-8a2a-19576973cb86.a40b1eee0cb994560e0e53d7703d1941.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/2LEB2FV8EWCF,56,10,12/8/2022 6:19,,
